1465327389 74 32 18 30 0
1465327490 75 32 18 30 0
1465327872 75 32 18 31 0
1465328150 75 33 18 31 0
1465328171 75 34 18 31 0
1465328176 75 34 18 32 0
1465328614 75 35 18 32 0
1465328724 76 35 18 32 0
1465329146 76 36 18 32 0
1465329168 76 36 18 33 0
1465329350 77 36 18 33 0
1465330024 78 36 18 33 0
1465330161 78 37 18 33 0
1465331007 79 37 18 33 0
1465331144 80 37 18 33 0
1465331773 81 37 18 33 0
1465331879 82 37 18 33 0
1465332218 82 37 19 33 0
1465332304 82 37 20 34 0
1465332428 82 37 21 34 0
1465333199 83 37 21 34 0
1465333433 83 37 22 34 0
1465333767 84 37 22 34 0
1465333862 84 37 22 35 0
1465333905 84 37 22 36 0
1465334357 84 37 23 36 0
1465334386 84 38 23 36 0
1465334468 84 38 24 36 0
1465334495 84 38 25 36 0
1465334963 84 38 26 36 0
1465336452 84 39 26 36 0
1465336697 84 39 27 36 0
1465336860 84 40 27 36 0
1465337042 84 41 27 36 0
1465337594 85 41 27 36 0
1465337626 85 42 27 36 0
1465338069 85 43 27 36 0
1465338126 85 43 28 36 0
1465338670 85 43 29 36 0
1465338788 85 44 29 36 0
1465338998 86 44 29 36 0
1465339001 86 44 29 37 0
1465339061 86 44 29 38 0
1465339456 87 44 29 38 0
1465339553 87 45 29 38 0
1465340163 87 45 30 38 0
1465340545 87 45 31 38 0
1465340570 88 45 31 38 0
1465340618 88 45 31 39 0
1465340917 88 46 31 39 0
1465341898 88 47 31 39 0
1465342255 88 47 32 39 0
1465342919 88 48 32 39 0
1465343010 88 49 32 39 0
1465344194 88 50 32 39 0
1465344286 88 51 32 39 0
1465344480 88 51 32 40 0
1465344507 88 51 33 40 0
1465344508 88 51 34 40 0
1465344617 88 51 35 40 0
1465345101 89 51 35 40 0
1465345187 89 51 36 40 0
1465345428 89 51 37 40 0
1465347372 89 51 38 40 0
1465347444 89 51 38 41 0
1465347457 89 51 38 42 0
1465347901 89 52 38 42 0
1465347996 89 53 38 42 0
1465348045 89 53 38 43 0
1465348568 90 53 38 43 0
1465348665 91 53 38 43 0
1465348778 92 53 38 43 0
1465350337 93 53 38 43 0
1465350369 93 53 38 44 0
1465350728 93 53 38 45 0
1465350920 94 53 38 45 0
1465351436 95 53 38 45 0
1465351726 95 53 39 45 0
1465351749 95 53 40 45 0
1465351791 96 53 40 45 0
1465370456 97 53 40 45 0
1465497231 97 53 41 45 0
1465497379 97 53 42 45 0
1465498786 97 53 43 45 0
1465499246 97 53 44 45 0
1465501463 97 53 45 45 0
1465503327 97 53 46 45 0
1465505294 97 53 47 45 0
1465507640 97 53 48 45 0
1465508084 97 53 48 45 1
1465509124 97 53 49 45 1
1465509158 97 53 50 45 1
1465510183 98 53 50 45 1
1465510261 99 53 50 45 1
1465511735 100 53 50 45 1
1465513824 101 53 50 45 1
1465513938 102 53 50 45 1
1465517578 103 53 50 45 1
1465521477 104 53 50 45 1
1465522124 105 53 50 45 1
1465522208 106 53 50 45 1
1465522345 107 53 50 45 1
1465539880 108 53 50 45 1
1465541042 109 53 50 45 1
1465565399 110 53 50 45 1
1465568549 111 53 50 45 1
